ID_REF	GSM142398	GSM142399	GSM142400	GSM142401	GSM142402	GSM142403	GSM142404	GSM142405	GSM142406	GSM142407	GSM142408	GSM142409	GSM142410	GSM142411	GSM142412	GSM142413	GSM142414	GSM142415	GSM142416	GSM142417	GSM142418	GSM142419	GSM142420	GSM142421	GSM142422	GSM142423
1425455_a_at	1287.5	1054.2	1138.4	979.3	1081.4	1339.5	1011.3	1045.9	1057.9	1254.7	642.3	1237.7	1143.7	647.2	1674.7	1127.7	1134.6	1136.7	238.8	2227.2	1408.8	1662.4	1306.9	1113.3	1081.3	1371.4
1425456_a_at	329	580.6	298.5	411.3	846.3	601.2	654.9	297.7	383.5	425.1	221.5	253.8	312.3	372.6	281.6	1110.1	1005.7	333	216.9	391.1	483.5	332.8	520.4	264.3	266.7	238.2
1425457_a_at	61.8	51.5	1.4	52.2	59.4	13.9	33.3	43.2	22.6	46.1	18.3	12.8	41.4	44.2	36.4	23.6	40.2	31.7	27.5	2.6	23.9	23.5	22.3	2.8	3	3.7
1425458_a_at	63.1	20.4	34	48	237.4	33.5	87.8	86.3	109.8	71.1	41.2	34.5	43.1	42.4	59.1	93.5	150.2	94.4	108.9	28.4	12.7	32.2	16	43.4	6.7	42.2
1425459_at	396.1	156.1	314.4	447	189.8	159.2	105.3	187	238.7	209.8	121.6	185	174.5	166.8	130.6	123.7	136.9	331.5	62.7	142.5	281.5	297.2	239.3	211.3	179.6	118.1
1425460_at	409.2	245.3	328.5	450.3	175.8	220.7	197.6	287.2	236.9	302.9	160.1	302	215.8	182.2	185.2	185	185.7	345.2	582.5	216.3	376.9	417.2	330.6	371.5	257.8	299.2
1425461_at	303.7	241.9	242	253.2	209.8	138.1	171.2	319.9	230.6	175.1	136.3	157.1	189.9	235.8	91.6	135.2	162.8	312.2	2.4	168.3	316.7	222.2	292.8	185.2	107.2	118.4
1425462_at	953.7	973.3	806.2	834.6	1006	682.7	689	941.2	980	906	613	661.4	693.5	638.9	664.8	575.9	530.7	717.5	974.8	636.5	919.6	977.2	854.3	831.2	942.2	741.5
1425463_at	16.7	10.8	37.9	24.9	27.5	30.2	33.3	25.8	18.7	30.9	39.4	20.9	25.4	26.9	33.4	17.9	3.6	17	7.3	36	28.2	22.4	11.5	4.9	6.3	2.6
1425464_at	46.4	23.3	66.6	53	48.5	3.2	74.2	50.7	22.4	47.8	64	49.2	61.7	44.2	9.9	47.3	42.9	26.4	70.4	23.8	14.3	19.4	36.1	6.8	20.1	3.1
1425465_a_at	597	472.3	626.5	745.3	569.3	469.9	349.7	412.1	385.1	354.8	313.9	291.7	376.1	266.6	232.1	643.3	505.3	522.1	191.5	109	364.7	248.1	269.2	400.5	335.9	208
1425466_at	1128.2	1081.3	1238.9	1186.3	1101.4	751.7	824.5	862.6	738.5	677.2	984.7	565.9	820.4	664.2	502.1	1261.9	1234.4	1036.5	904.7	254.5	724.9	612.1	529.5	1006.8	621.4	503.4
1425467_a_at	120.8	84.9	145.6	121.7	60	59.9	97.5	106.5	164.8	52.9	198.4	127.5	108.7	14.9	92.7	81.2	87.5	157.3	29.9	36.7	81.8	87.8	79.8	53.2	10.7	49.1
1425468_at	4.9	6.5	69.5	58.7	1.3	4.1	5.3	39.3	48.9	8	26.6	58.5	40.2	16.7	34.9	5.2	15.5	17.6	88.8	2.1	4.4	5.8	4.2	48.1	30.9	33.1
1425469_a_at	434.2	571.5	676.3	617.6	1177.1	715.5	3665.6	1652.6	1570.9	937	2416.9	3495.2	1254.8	891	2722.1	565.6	164.3	706	991.2	5076.4	7939.4	10473.2	10165.5	531	2071.8	1496.9
1425470_at	243	408.9	416.1	306	746	429.5	2900.4	2044.2	1683.2	782.5	1570.3	3369.7	1374.3	891.5	1471.6	275.4	129.3	417	838.7	1345.9	3059	5481.5	3328.3	244.2	1979	1845
1425471_x_at	386.4	609.8	596.7	466.5	1678.3	730.3	5609.9	2855	2549.9	1106.4	3141.8	4326.4	1833.2	1148.4	3079.5	615.3	124.9	747.3	1043.9	3255.6	6242.4	8939.9	6914	356	2797.4	2234.8
1425472_a_at	114.1	38.8	83.8	59.2	240.9	113	157.7	102.8	117.9	118.6	105.7	55.7	97.1	99.3	72.6	480	251	72.1	175.7	76.5	192.7	98.6	184.1	55.1	36.2	26.2
1425473_at	748.6	968.4	730.4	720.6	587.5	682.8	554.9	625.1	661.1	682.6	477.5	622.6	611.1	628.6	616.9	471	326.7	708.1	661.4	464.5	678.4	684.4	726.2	754	874.1	781
1425474_a_at	338.8	189.3	393.3	356.3	177.4	199.3	288.7	309.1	353.2	351.6	242.3	261	261.8	236	323.7	127.9	131.9	315.2	215.5	142.4	263.9	263.4	299.5	235.5	105.2	44.4
1425475_at	38.2	36.3	52.2	10.9	49.7	25.3	47	34.6	34.6	6.5	41.3	8.6	19.5	26.3	40.8	36.9	25.7	68.6	58.6	3.3	35	25.2	48.1	1	46.9	30
1425476_at	22.2	21.5	18.1	10	14.1	7.6	9.7	1.6	0.5	33.7	46.3	1	5.4	49.4	17.9	2.6	24.4	21.6	5.4	3.2	9.9	10.1	8.7	7.4	2.9	20.2
1425477_x_at	21383.5	13885.7	23928.2	19768.2	8639.1	15962.4	9992.4	16803.9	15075.1	21874	15193.3	11021.5	18116.4	17564.2	21377.7	2983.4	3800.8	17598.8	13327.5	15200.1	10828.3	9249	14469.5	12779.8	6267.6	6668.8
1425478_x_at	100.1	99.9	126.1	77.2	98	20	5.5	112.2	116.7	140.4	18.6	76.3	171.4	139.7	85	5.2	12.9	77.1	110.6	49.5	80.9	37.2	87.5	64.8	21.5	67.4
1425479_at	154.3	800.7	233.8	197.2	135.2	86.7	105.1	207.5	198.7	114.1	175.1	240.4	105.2	185.7	169.5	51.7	86.8	158.3	56	258.8	299.7	166.5	283.9	123.5	158.1	213.1
1425480_at	2800.5	976.3	3403.6	4066.2	1958.7	1728.7	1085.1	1940.6	2023	1817.4	2759.1	1735.7	2220.9	1788.8	2032.9	734.6	644.3	2482.4	2501	1277.4	1342	1476.2	1278.9	2476.5	3052	2193.9
1425481_at	605.2	325.8	600.4	676.4	290.3	437	329.6	527.6	430.2	605.1	651	437.1	715.6	428.7	515.2	185.7	107.7	585.3	397.5	306.7	232	378.4	266	622.3	730	590.3
1425482_s_at	436.8	193.5	401.7	489.7	279.8	321.6	66.2	353	316.1	356.3	163.4	178.7	255.3	182.6	175.2	137.6	140.1	394.4	187.2	200.1	192.7	170.4	178.4	442.7	442.8	323.3
1425483_at	79.5	20.2	79.4	69.3	54.3	75.7	90.5	256.2	282.4	376.4	58.4	1.5	279.2	440.1	117.4	34.9	36.6	149.7	86.1	40.7	10.7	28.9	12.7	168.5	15	31.6
1425484_at	54.2	13.8	40.9	33.2	30.6	75.4	32.5	124.1	116.6	137.3	36.4	16	204.3	154.2	72.9	27.6	29.7	85.5	68.7	9.1	7.1	29.6	11	108	28.1	4.3
1425485_at	499.7	221.7	561	744.2	491.7	472.1	466.7	436.6	466.5	428.3	403.4	514.5	482.1	455.6	366	397.2	349.9	576.7	537.9	205.8	332.6	467	299.6	627.4	305.7	269.9
1425486_s_at	1087	438.6	904.5	1437.4	1043.4	1220.7	967.5	866.8	980.9	1047.7	1167.6	1261.7	1077	994.2	1053.3	927.5	695.8	1446	2339.5	436.7	894.6	919.7	757.2	1604.4	908.3	980.4
1425487_at	460.6	439.8	396.3	303.6	253.5	347.7	279.2	411.2	416.7	417.9	274.5	318.4	482.1	300.7	237.7	355.7	209.5	383.6	42.1	284.7	402.1	613.2	554.2	315.3	422.8	215.7
1425488_at	836.2	496.9	651.2	620.9	446.6	685.2	446.6	674.2	648.3	627.6	517.7	574.6	577.8	474.6	379.4	586.9	523.1	623.4	289.7	358	708.4	870.7	741.7	583.6	476	327
1425489_at	109.9	98.1	83.1	88.2	12.4	94.9	24.6	107.3	97.6	78.5	65.7	29.5	79.5	12	63.2	50.5	4.4	65.1	32.3	23.1	33.3	13.1	14.8	60.7	68.2	42.1
1425490_a_at	53.7	76	98	140.5	37.3	60.9	74.5	66.9	86.8	78.6	119.4	40.2	62.9	81.9	48	26.8	47.6	45.6	8.9	46.6	65	47.4	67.1	52.5	13.9	30.6
1425491_at	29	23.9	54.4	25.4	97.9	66.8	75.4	188.7	210.4	44.8	38	125.4	29.5	187.4	128.6	75.1	22.9	43.5	54	97.3	213.7	300.1	151	3.4	30	25.2
1425492_at	26	29.5	52.4	30.7	171.8	120.7	86.4	530.1	520.7	81	44.9	341.9	161.2	400	215.7	119	20.8	34.7	323.3	216.9	370.2	438.5	221.2	10.2	77.4	41.3
1425493_at	4.5	15.9	75.7	6.7	83.8	51	36	210.1	193	23.3	21.7	143.1	66.9	158	93.7	61.4	16.7	38.6	64	111.7	137.6	274.1	182.4	16.5	32.6	18.9
1425494_s_at	13.7	7.7	18.8	22.4	94.5	56.4	57	192.7	228.1	43.3	24.1	146.8	55.6	154.9	58.6	56.8	1.1	44.8	77.7	204.5	150.5	384.1	216.7	10.9	32.1	33.9
1425495_at	266.9	203.1	490	503.1	128.8	269.5	322.9	381.1	442.8	384.2	528	416.2	400.8	269.2	306.5	208.7	251.3	437.3	472.5	140.7	277.5	465.7	200.1	496.6	293.5	351.7
1425496_at	246	205.7	321.2	355.2	274.4	159.5	212.7	641.5	607.1	336.1	375.3	429.5	396.4	619.5	343	268.8	173.5	221.6	430.7	454.7	517.5	440.3	605.6	189	87.9	112.5
1425497_a_at	1035.6	613.7	1237.2	1168.2	428.5	775.4	580.4	937.2	886.9	676	807.5	752.1	762.4	683.2	627.2	590.6	673.5	1176.9	302	311	641.9	755.8	584.8	1234.1	616.8	390.6
1425498_at	1315.8	793.3	1301.1	1733.4	738.3	1117.4	833.7	966.7	915.3	753.9	936.5	1280.6	941.4	670.4	780.6	764.3	959.3	1317.5	1017.5	588.8	831.9	767.7	768.1	1799.4	1392.8	1257
1425499_at	17.5	1.7	2.3	0.6	10.7	0.4	0.9	0.8	1.1	0.6	32.6	0.9	4.8	12.2	21.1	15.4	5.5	10.9	9.6	11.3	14.2	9.4	0.4	1.4	0.4	0.6
1425500_x_at	42.9	24.9	64.1	67	280.6	69.7	533.9	55.8	53.8	63.3	226.7	225.5	131	95.8	792.4	101.9	14.2	20.8	78.1	204	387.4	983.1	251.6	54.2	32.9	41
1425501_at	8.1	3.9	3.2	2.3	2	4.5	3.1	15.3	2.5	1.8	1.1	10.3	20.6	45.5	1.3	1.4	0.9	1.8	5.9	19.8	26.2	20.1	1	0.8	10.5	2.8
1425502_x_at	34.2	6.1	5.7	4.8	30.1	3.7	119.6	18.3	28.1	47.8	32.3	53.9	2.3	51.9	132.2	22.1	6	7.8	0.9	61.8	139.3	234.1	220.4	0.9	9	24.4
1425503_at	27.3	3.7	187.4	21.9	828	138.4	233.2	155.8	132	134.3	115.8	3.8	18.8	278.2	139.6	197.9	77.3	101.8	199.9	22.2	14.3	11	24.7	90.5	23.6	2
1425504_at	47	10.5	51.8	1.5	3	6.1	5.7	33.5	34.6	7.4	4.3	33.7	6.7	31.9	38.7	2.4	19.4	40.7	11	1.2	1.6	18.3	37.9	4.1	9.6	1.9
1425505_at	19.1	17	26.6	49.4	31.5	31.4	29.8	308	327.3	31.1	38.2	7	18.1	217.5	43	22.7	19.6	35.4	134.7	19.6	6.4	6.2	15.7	24.2	19.3	28.7
1425506_at	21.2	15.2	6.7	31.6	108.3	43	80.2	370.7	361.3	58.8	40.8	37.2	34.1	271.3	60	45.9	16.2	28.5	355.6	14	5.2	24	26.2	23.9	41.9	44.2
1425507_at	1238.1	1459.7	1200.8	1141	625	998.9	628.9	989.3	985.1	1003.2	778.9	1176.8	775.5	720.4	975.6	475.6	507.3	1196.9	481.3	766.2	739.4	554.2	786.1	918.8	668.3	738.4
1425508_s_at	950	750.9	1102.2	1068	361	826.4	449.8	705.9	782.7	791.3	777.6	1087.8	731.1	507.1	638.1	295.4	308.5	1079.7	544.3	276.2	563.6	424.7	594.3	931.3	544.9	464.4
1425509_at	7.8	19.7	20.4	32.3	20.2	21.4	21.7	18.8	5.8	9.2	7.8	5	5.6	7.3	10.3	28.6	6.8	11.6	38.1	4.4	2.3	4	14	9	3.9	5.8
1425510_at	0.7	1.5	12.1	1.2	1.4	0.8	1.8	3.4	16	0.9	1.5	0.6	4.2	16	5.1	12.5	12.6	1.7	6.9	17.7	16.1	0.9	0.6	2.3	0.6	0.6
1425511_at	2.7	2.3	4.7	3.2	3.5	24.9	5.9	28.4	5.3	4.1	8.4	3.5	4.3	10.1	19.6	3.9	3.2	3.7	6.9	5.8	3.1	7.2	3	2.1	12.1	2.9
1425512_at	241.5	220.8	293.7	376	197.2	150.1	217.3	150.5	146.1	215.1	378	222.4	165.6	131	179.7	115.2	70.7	303.1	386.9	130	245.2	187.4	208.4	260.9	151.2	158.3
1425513_at	125.2	72.3	97.3	124.5	97.1	70.6	85.8	72.2	85.8	78.6	172.7	110.2	84.7	105.3	132.5	19.1	61.9	89.4	213.9	116.7	136.6	106.9	165.8	56.8	74.4	13.1
1425514_at	718.5	261.2	631.9	741.1	654.4	614.6	448.6	433.6	403.4	583.6	439.6	507.5	560.9	369.6	250.3	632.7	494.2	697.2	803.8	219	423.5	407.1	344.4	696.1	409.1	278.7
1425515_at	488.5	237	483.7	534	400.8	503.6	256.2	316.8	287.1	363.2	273.7	221.4	348.5	226.4	251.5	369.7	145.5	489.1	28.7	99	187.6	117.2	186.1	426	171	119.9
1425516_at	794.5	449.5	1146.5	1694.9	356.4	487.7	515.9	1503.3	1562.3	292.5	1859.8	938.3	496.2	516.2	629	318.9	335.3	1121.8	1131.4	201.3	541.4	366.7	372.2	942.5	308.4	297.4
1425517_s_at	1081.2	628.4	1245.5	1726.4	482.9	706.8	723.6	1576.7	1675.7	451	1974.3	1045.3	593	672.9	596.2	411.1	433.6	1180.8	896.4	228.7	800.4	448.5	529.6	1093	538.7	359.6
1425518_at	876.5	20.4	1143.5	1116.9	102.1	321.5	191.9	184.9	140.9	633.3	259	289.8	308.6	137.4	278.7	24.9	25.8	594.7	647.3	51	47.5	23.2	60.8	877.4	137.1	76.5
1425519_a_at	27730.1	17392.5	27487.5	29116.6	18736.8	23468	20005.7	19829	17114	34355.8	29279.8	17234.1	21538.8	28044.1	27241.8	8875.2	8419.2	24963	32552.2	20739.1	19733.7	19631.2	22078.4	17507.4	17119.2	18744.5
1425520_a_at	34.2	115.3	119.5	84.1	136.3	78.1	88.1	68.1	57	25.3	3.2	89.5	71.4	78.8	51.7	95.1	77.3	45.8	41.5	106.5	72.9	41.4	130.8	43.8	90	59.6
1425521_at	20.3	18	24.4	26.1	19.2	21.6	1.3	21	16.6	11.8	26.9	21.2	7.6	20	1.1	6.1	14.8	36.6	37.1	13.3	22.6	25.8	26.9	15	32.3	17.4
1425522_at	425	246.2	370.8	626.5	171.4	137.9	249.8	143.1	152.5	96.3	443.1	143.3	93.8	250.7	93.9	58.7	174.4	520.7	681.9	97.3	137.9	238.6	83.7	249.2	123	60.5
1425523_at	2116.9	1997.4	2550.7	2616.8	1886.6	1771.8	1963.9	1673.7	1589.9	1814.1	2607.9	2379.5	1995.2	2277.8	1721.7	1724.5	1803.8	2467.5	1835	1267.3	2007	2244.7	1908.1	1733.1	2662.5	2046.4
1425524_at	223	151.7	275.2	463	130.5	93.8	101.4	81.8	107.4	53.5	198.9	98.9	71.1	112.2	117.1	45.8	73.4	273.5	91.2	27.6	81.4	78.5	61.6	194.1	102.6	49
1425525_a_at	544	280.8	616.4	571.3	231.1	461.4	273.8	1053.2	964.7	672.2	364.9	265.5	253.9	1080	442.8	136.2	92.4	464.4	765.1	263.2	330.6	304.9	315.5	439.9	262.5	136.1
1425526_a_at	6.3	13.1	15.8	2	2.8	2.4	34.8	25.6	2.4	19.6	18.6	5.8	4	5.2	1.5	21.9	5.8	10.3	14.1	7.3	14.4	30.1	8	1.4	1.9	2.7
1425527_at	40	26.3	26.2	51.6	49.4	5	28.6	3.6	35.5	40.5	36	22.2	29.9	24.7	17.7	2.4	3	17.2	37.1	19.7	0.9	9.2	4	17	11.2	19.5
1425528_at	40.6	6.2	21.3	3.2	17.6	10.3	31.4	85.1	78	5	32.4	2.5	13.8	54.1	33.1	25.9	8.4	27.3	68.2	1.8	2.6	2.4	26	24.3	24	33.2
1425529_s_at	604.2	343.1	717.3	915.2	559	503.4	356.8	422.3	564.2	684.3	417.2	310.1	347.2	450.6	408.1	236.7	200.2	588.1	268.1	291.3	412.6	289.7	347.4	601.3	200.6	174.3
1425530_a_at	2.3	1.8	5	3.3	2.8	1	1.5	3.6	1.5	2.3	5.1	1.3	1.2	3.9	38.1	2	4.6	2.6	4.2	3.5	7.8	2.9	10.6	10.9	0.7	2.4
1425531_at	484.2	664.3	413.4	264.2	704.2	352.1	667.8	452.1	494.3	632.5	658.8	479.9	462.8	498.3	665.4	511.8	636	415.1	155.3	1432.1	558.6	609.2	686.6	282.9	411.7	489.6
1425532_a_at	3066.2	1008.6	2749.7	2650	659.2	2300.8	963.5	1513	1513.3	2754.8	882.1	1127.7	1542.4	1484.7	1672.6	242.1	207.8	2056.6	596.2	1126.8	905	774.9	1208.9	2056.5	894.6	798.3
1425533_a_at	267.3	1053.8	342.1	272.4	222.1	218.2	143.8	324.5	296.5	354.7	481.8	421.7	440.5	384.7	375.8	111.3	104.1	251.5	818.7	343.3	462.4	609.1	477.6	126.8	276.1	268.2
1425534_at	39.3	122.4	19.7	33.5	13	22.6	18.1	88.9	79.3	28.4	30.7	45.4	41.8	47.5	33.6	14.9	24.6	2.7	201.2	18.6	39.8	28	11.1	27.9	24.8	48.2
1425535_at	24.8	29.9	27	11.9	1.8	3.8	8.7	1.1	4.5	7.4	5.1	16.4	2.6	19.6	8.5	6.2	2.3	3.6	7.4	7.4	1.3	4.9	1.7	22.5	3.7	17.9
1425536_at	139	153.1	115.4	175.3	288.7	195.4	187.6	163.6	202.8	170.6	85.8	69.3	134.6	311.1	119.8	165.4	251.9	199.7	178.6	24.8	32.2	44.1	29.8	175.6	83.5	90.1
1425537_at	163.4	98.2	162.9	134.4	152.2	150	164.8	175.9	126.2	94.3	73.9	135	141.2	67.9	125.3	84.4	186.8	116.1	66.5	50.6	46.4	43	51.3	235.2	194.2	157.7
1425538_x_at	801	95.6	927.4	1010.1	1805.8	521.3	834.6	589.2	585.5	1387.8	1799.8	1266.3	586.8	761.2	561.4	788.9	192.8	838.4	552.3	382	444.5	306.3	526.1	543.8	809.3	522.2
1425539_a_at	678.9	1376.9	780.1	920.4	1875.4	810.7	1002.7	836.9	858.3	1004.4	1102.8	829.3	946.6	1081.8	827.3	1520.6	1136.8	899.7	443.7	1170.4	841.9	647.7	828	751.1	680.5	797.8
1425540_at	2.3	10.9	6.9	44.8	3.2	14.9	21.3	0.6	1.7	29.4	26.1	5.3	1.8	3.9	6.2	3.6	1.8	14.9	5	1.9	3.1	1.7	23.5	1.4	24.4	13.3
1425541_at	57.6	73.3	75.8	104	59.7	47.1	47.4	50.9	33.9	38.9	66.2	29.6	47.5	57.8	94.8	75.4	69.6	69	50.5	40.9	41	56.9	34.8	46.1	56.2	52.4
1425542_a_at	1397.3	1700.6	1253.3	1565.3	1582.8	1744.8	1637	1743.8	1746.3	1782.5	1298.7	1976.5	2136	1789.6	1650.2	1813	1704.2	1915.4	610.5	1875.3	2088.5	2307.8	1950.1	1989.6	2046	1820.5
1425543_s_at	222.1	118.3	184.2	226	76.3	49.1	65	42.1	52.9	88.3	78.7	41.9	112.1	84.2	110.1	10.1	54.6	215.5	36.3	3.7	33.2	3.6	6.8	135.4	70	27.2
1425544_at	122.8	49	134.3	100.6	40.2	17	61.6	43.4	24.9	96.6	45	35.4	69.4	108.3	5.1	3.7	15.7	134.9	4.9	4.8	16.4	20.2	6.5	57.1	34.7	17.4
1425545_x_at	22668.9	12943.7	23649.5	17970.5	16340.6	21126.3	16395.1	15863.1	14243.6	26435.6	15429	11387.4	18746.4	21671.3	27106.4	12133.3	7692.9	22726	25391.8	17255.7	17960.3	17057.7	17844.9	14673.1	14026.5	17289.2
1425546_a_at	134.1	10.5	276.1	176.9	521.1	765.6	270.1	702.3	645.4	354.3	35.9	22.8	31.9	203.2	96.5	308.2	345.8	335.9	107.8	3.3	22.1	7.5	2.5	411.2	1.7	15.9
1425547_a_at	143.6	7.2	119	142	67	50.8	40.8	90.5	107.1	138.1	80.3	143.8	14.7	14.3	102.4	66.7	26.3	108.1	9.6	62.4	87.3	57.7	123	77.9	11.9	33.4
1425548_a_at	381	61.2	760.7	313.2	1613.8	1143	1202.9	1924.8	1933.6	1051.5	698.7	233.1	445.3	2359.4	769	742.5	592	762.1	572.1	622.4	394.8	409.3	605	515.7	281.1	98
1425549_at	147.2	43.1	192.5	215	45.4	47.3	40.5	62.7	15.4	70.4	72	10.1	58.5	85.2	10.6	20.7	10.2	182.9	115.2	7.4	73.9	56.1	48.7	53.9	42.9	3.6
1425550_a_at	3408.2	4182.9	2689.4	2628.9	2678.6	2825.1	2696	1380.1	1385.2	3098.7	1751.3	2619.5	3000.6	2696.9	2526	2133.7	2248.1	2902.6	1198.8	2812.3	3259.4	3618.7	3486	3226.7	2990.8	3419.1
1425551_at	677.6	283.1	680.3	714	272.7	410.8	306.1	399.1	429.1	431	493.6	498.4	363.5	391	416.4	115.5	82.6	501.4	148.8	452.8	425.5	351.9	531.5	380.1	229.8	320.5
1425552_at	610.8	286.1	458.3	610.8	275.8	452.2	71	359	224.9	222.4	830	372.2	270.2	209.4	434.1	36.1	17.8	172.9	1123.7	324.8	491.9	429.9	270.7	432.2	513.1	442.9
1425553_s_at	1760.6	598.3	1886.2	2144.4	688.2	1201.8	754	976.6	1061.6	1296.1	1775.6	1311.2	996.6	775.6	1175.3	192.8	128	1025.2	3011.9	1639.3	1304.7	1028.9	1272.3	1459.9	980.6	1010.4
1425554_a_at	1095.6	1310.6	1068.3	1249.8	842.8	976.4	956	932.5	862.7	926.9	992.7	1033.5	1093.8	827.8	1010	930.5	1153.4	1101.1	965.6	643.3	863.9	797.5	661.1	1109.1	1140.8	1361.7
1425555_at	119.8	40.4	149.6	237.1	51.7	54.5	48.4	44.4	66.4	35.9	132.6	81.4	30.5	112.3	35.1	39.4	26.2	91.4	266.1	49.2	53.5	92.5	64.1	77.4	39.2	47
1425556_at	312.3	163.7	322.2	416.6	260.5	163.3	186.6	148.3	176.7	306.4	478.7	287.2	223.8	172.8	167.8	223.7	192.9	356.3	383.7	181.6	232.3	193.4	209	237.8	173.8	133.7
1425557_x_at	242.9	101.8	353.1	192	288.4	205.2	297	153.5	103.8	219.8	335.3	225.5	225.3	208.4	319.7	297.6	209.1	346	393.2	186	264.6	240.4	229.1	255.8	103	122.7
1425558_at	36.7	6.1	42.9	34.5	22	4.9	11.7	43	65	45.8	31.2	11.5	48.2	25.5	81.6	2.1	11.4	21.6	61.3	39.7	8.5	2.2	31.1	32.6	30.9	29
1425559_a_at	27.2	14.5	24.7	6.3	3.3	29	26.9	12.2	5	11.2	8.8	16	34.8	21.7	5.4	4.2	4.5	54.3	6.4	13.8	24.5	2.9	1.1	13.2	5	8.8
1425560_a_at	67.1	74	47.4	67.1	38.8	44.3	39.6	159.3	200.8	13.7	14.3	12.9	85.9	98.3	30.7	64.9	60.1	113	196.8	41.8	9.9	7.1	66.5	7.4	65.5	54.9
1425561_at	506.7	1179.3	465.9	466	159.5	361.9	373.5	639.6	702.7	472.5	371.9	1195.6	483.2	618.6	670.4	341.4	463.8	586.3	179.9	458	877	1051	929.6	441.2	479.4	413.7
1425562_s_at	787.2	2283.8	891.1	970	325	654.6	858.3	1164.1	1119.5	594	1394.5	2146.4	1047.7	1283.3	1357.9	588.9	923.9	882.1	2022.3	788.6	1670	2019.8	1231.8	991	1817.1	1715.5
1425563_s_at	42.9	22.6	38.2	35.3	22	37.5	47.5	30.4	30.1	45.9	54.4	6.2	38.4	14	54	2	12.3	58.1	23.9	23.1	29.4	25.4	20.8	34.6	26.5	23.7
1425564_at	84	28.7	5.2	18.7	25.4	6.3	6.8	59.6	56.2	31.7	60.1	47.9	25.2	57	1.8	1.3	19.8	37.7	9.3	31.8	15.2	52.9	10.4	39.8	35.7	5
1425565_at	1479.6	543.3	1312.2	1292.4	955.1	1071.2	833.7	1285.7	1441.3	1627.8	1494	1391.9	1067.2	1213.9	896	583.4	512.7	1174.9	1031.1	886.2	1101.3	972.8	1174.9	1023.8	1267.3	758.7
1425566_at	69	17.3	65.7	41.8	50.3	35.4	6.5	43.2	40.6	32	61.3	45.8	30.5	12.6	5.8	43.2	28.9	54.9	74	30.9	7.6	29.5	29.8	48.9	2.3	18.9
1425567_a_at	702	600	587.6	623.3	900.1	816.4	439.5	1451.5	1455.8	872.5	590.2	265.2	580.5	1163.9	853	397.5	478	845.8	560	865.4	1020.5	642	823.3	421.9	416	425.8
1425568_a_at	792.4	1205.5	772.7	1066	1482.5	1770.9	2248.3	773	926.2	1057.8	926.9	1553.2	1033.1	1145.1	996.1	2277.2	2767.9	1103.7	840	1201.3	1268.4	1599.2	1348.4	1140.1	1206	1403
1425569_a_at	304.4	324.2	345.2	199	91.8	197.6	171.5	159.1	164.7	488.6	170	83.8	407.7	164.9	226.5	143.9	74.1	231.4	91.6	48.6	198.5	163	205.6	180.8	162.7	124.4
1425570_at	422.5	634.3	586.9	361.3	262.9	418.8	219.9	387.7	275.1	724.9	285.3	214.4	649.9	340.3	430.8	293.3	154.2	423.7	266.5	134.7	364.3	263.9	385.2	496.8	470.6	400.1
1425571_at	23.2	37.7	24	7.6	6	58.5	4.1	42.5	6.7	47.2	58.1	20.9	66.1	5.1	3.6	40.6	5.2	35.9	36.8	4.9	40.6	28.3	39.9	32.9	55.9	28.6
1425572_a_at	416.8	259.5	458.3	538.6	865.8	448.7	536.5	373.4	384.1	599.2	324.9	308.6	374.7	379.7	381.7	880.6	578.2	461.6	557.9	279	769.8	593.9	752.9	453.6	240.1	127.8
1425573_a_at	142.4	37.9	185.1	136.8	186.3	18.1	87.4	65.9	90.2	52.8	195.6	68.2	13	94.2	145.1	86.2	119.4	97.2	229.9	79.4	185.7	140.5	124.4	64.1	10.5	36.2
1425574_at	3.4	25.7	10.7	2.5	20.2	23.3	3.6	2.5	1.4	6.5	42.6	1.5	20.7	6.5	26.8	5.7	2.1	3.8	12.6	3.9	2.4	2.3	13.4	1.9	5.5	5
1425575_at	0.8	0.3	2	1.6	0.4	1.7	9.1	7.1	1.7	10.2	11.9	6.3	34.1	26.5	0.9	10.7	10	0.6	32.8	0.8	0.4	1	0.4	3.7	0.1	0.8
1425576_at	524.4	938.3	400	534	274.9	347.9	287.6	574.6	589.9	455.9	276.2	460.7	368.4	446.5	382.7	507	377.6	563.7	102	375.8	392	305.6	394.2	294.7	333.3	301.3
1425577_at	1221.7	392.2	1639.7	1504.7	452.2	902.8	638.1	619.7	702.2	613.2	1967.1	847.6	784.9	742.4	1135.7	435.7	419.2	1272.7	2394.3	186.1	501.9	660.6	432.3	1719.5	826.2	825.7
1425578_a_at	28.5	21.8	51.2	41.2	12.3	18.1	4.9	43.7	45.7	42.9	7.9	21.4	26.4	69.8	39.6	13.6	10.5	7.7	67.7	6.7	4.1	4.5	29.2	3.5	2.7	16
1425579_at	59	36.9	121.2	159	77.9	121.8	84.8	61.4	110.4	118.2	145.1	54.5	101.3	64.4	132.3	67.7	81.7	100.7	165.6	58.8	70.7	111.7	64.4	88.7	58.8	61.6
1425580_a_at	566	376.4	504.3	533.2	302.9	593.7	437.1	438.1	412.3	496.8	364.8	576.6	426.1	533.9	399.2	238.7	234	588.1	290.7	364.7	463.2	435.1	470.7	603.9	276.4	234.9
